ID,Subject,Grasp,ADL,Video,StartFrame,EndFrame,OppType,PIP,VirtualFingers,Thumb,Duration,depthStart,depthEnd,SequenceNum
Grasp03569,subject 9,medium wrap,housekeeping,subject_9_gopro_seg_5.avi,1230,1420,Palm,Power,2-5,Abd,6.33,1173,1363,0
Grasp03570,subject 9,medium wrap,housekeeping,subject_9_gopro_seg_5.avi,1423,1602,Palm,Power,2-5,Abd,5.97,1366,1545,0
Grasp03571,subject 9,medium wrap,housekeeping,subject_9_gopro_seg_5.avi,1610,1700,Palm,Power,2-5,Abd,3,1553,1643,0
Grasp03572,subject 9,adducted thumb,housekeeping,subject_9_gopro_seg_5.avi,1712,1737,Palm,Power,2-5,Add,0.83,1650,1675,0
Grasp03573,subject 9,medium wrap,housekeeping,subject_9_gopro_seg_5.avi,1753,2047,Palm,Power,2-5,Abd,9.8,1691,1985,0
Grasp03574,subject 9,medium wrap,housekeeping,subject_9_gopro_seg_5.avi,2105,3565,Palm,Power,2-5,Abd,48.67,2044,3504,0
Grasp03575,subject 9,medium wrap,housekeeping,subject_9_gopro_seg_5.avi,3718,4581,Palm,Power,2-5,Abd,28.77,3663,4526,1
Grasp03576,subject 9,medium wrap,housekeeping,subject_9_gopro_seg_5.avi,4600,7269,Palm,Power,2-5,Abd,88.97,4545,7210,2
Grasp03577,subject 9,medium wrap,housekeeping,subject_9_gopro_seg_5.avi,7274,7557,Palm,Power,2-5,Abd,9.43,7215,7498,3
Grasp03578,subject 9,medium wrap,housekeeping,subject_9_gopro_seg_5.avi,7562,12821,Palm,Power,2-5,Abd,175.3,7503,12649,4
Grasp03579,subject 9,precision sphere,housekeeping,subject_9_gopro_seg_5.avi,12943,13048,Pad,Precision,2-5,Abd,3.5,12671,12776,0
Grasp03580,subject 9,medium wrap,housekeeping,subject_9_gopro_seg_5.avi,13147,13748,Palm,Power,2-5,Abd,20.03,12872,13365,0
Grasp03581,subject 9,ventral,housekeeping,subject_9_gopro_seg_5.avi,13929,14008,Side,Intermediate,2,Add,2.63,13533,13607,0
Grasp03582,subject 9,light tool,housekeeping,subject_9_gopro_seg_5.avi,14188,14219,Palm,Power,2-5,Add,1.03,13774,13805,0
Grasp03583,subject 9,ventral,housekeeping,subject_9_gopro_seg_5.avi,14240,14260,Side,Intermediate,2,Add,0.67,13827,13847,0
Grasp03584,subject 9,push,housekeeping,subject_9_gopro_seg_5.avi,14270,14304,NoGrip,NoGrip,NoGrip,NoGrip,1.13,13857,13891,0
Grasp03585,subject 9,ventral,housekeeping,subject_9_gopro_seg_5.avi,14316,14353,Side,Intermediate,2,Add,1.23,13903,13940,0
Grasp03586,subject 9,ventral,housekeeping,subject_9_gopro_seg_5.avi,14377,14396,Side,Intermediate,2,Add,0.63,13960,13979,0
Grasp03587,subject 9,push,housekeeping,subject_9_gopro_seg_5.avi,14407,14432,NoGrip,NoGrip,NoGrip,NoGrip,0.83,13990,14015,0
Grasp03588,subject 9,ventral,housekeeping,subject_9_gopro_seg_5.avi,14446,14470,Side,Intermediate,2,Add,0.8,14020,14044,0
Grasp03589,subject 9,stick,housekeeping,subject_9_gopro_seg_5.avi,14479,14504,Side,Intermediate,2,Add,0.83,14053,14068,0
Grasp03590,subject 9,prismatic 4 finger,housekeeping,subject_9_gopro_seg_5.avi,14616,14648,Pad,Precision,2-5,Abd,1.07,14180,14194,0
Grasp03591,subject 9,medium wrap,housekeeping,subject_9_gopro_seg_5.avi,14775,14814,Palm,Power,2-5,Abd,1.3,14321,14328,0
Grasp03592,subject 11,prismatic 2 finger,cooking,subject_11_gopro_seg_1.avi,0,0,Pad,Precision,2-3,Abd,1.27,0,1,0
Grasp03593,subject 11,push,cooking,subject_11_gopro_seg_1.avi,209,353,NoGrip,NoGrip,NoGrip,NoGrip,4.8,209,353,0
Grasp03594,subject 11,large diameter,cooking,subject_11_gopro_seg_1.avi,631,748,Palm,Power,2-5,Abd,3.9,631,748,0
Grasp03595,subject 11,prismatic 3 finger,cooking,subject_11_gopro_seg_1.avi,787,837,Pad,Precision,2-4,Abd,1.67,787,837,0
Grasp03596,subject 11,tip pinch,cooking,subject_11_gopro_seg_1.avi,840,952,Pad,Precision,2,Abd,3.73,840,951,0
Grasp03597,subject 11,tripod,cooking,subject_11_gopro_seg_1.avi,965,1063,Pad,Precision,2-3,Abd,3.27,964,1062,0
Grasp03598,subject 11,lift,cooking,subject_11_gopro_seg_1.avi,1073,1090,NoGrip,NoGrip,NoGrip,NoGrip,0.57,1072,1089,1
Grasp03599,subject 11,precision sphere,cooking,subject_11_gopro_seg_1.avi,1091,1193,Pad,Precision,2-5,Abd,3.4,1090,1192,2
Grasp03600,subject 11,push,cooking,subject_11_gopro_seg_1.avi,1211,1221,NoGrip,NoGrip,NoGrip,NoGrip,0.33,1210,1220,3
Grasp03601,subject 11,quadpod,cooking,subject_11_gopro_seg_1.avi,1223,1280,Pad,Precision,2-4,Abd,1.9,1222,1280,4
Grasp03602,subject 11,quadpod,cooking,subject_11_gopro_seg_1.avi,1578,1616,Pad,Precision,2-4,Abd,1.27,1578,1613,0
Grasp03603,subject 11,tripod,cooking,subject_11_gopro_seg_1.avi,1631,1827,Pad,Precision,2-3,Abd,6.53,1628,1824,1
Grasp03604,subject 11,inferior pincer,cooking,subject_11_gopro_seg_1.avi,2275,2363,Pad,Precision,2,Abd,2.93,2273,2361,0
Grasp03605,subject 11,lateral tripod,cooking,subject_11_gopro_seg_1.avi,2484,2503,Side,Intermediate,3,Add,0.63,2482,2503,0
Grasp03606,subject 11,palmar,cooking,subject_11_gopro_seg_1.avi,2539,3020,Palm,Power,2-5,Add,16.03,2540,3021,1
Grasp03607,subject 11,stick,cooking,subject_11_gopro_seg_1.avi,3021,3033,Side,Intermediate,2,Add,0.4,3022,3034,2
Grasp03608,subject 11,prismatic 2 finger,cooking,subject_11_gopro_seg_1.avi,3042,3091,Pad,Precision,2-3,Abd,1.63,3043,3079,3
Grasp03609,subject 11,adducted thumb,cooking,subject_11_gopro_seg_1.avi,3098,3121,Palm,Power,2-5,Add,0.77,3096,3109,4
Grasp03610,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_1.avi,3124,3145,Pad,Precision,2-5,Abd,0.7,3112,3136,5
Grasp03611,subject 11,push,cooking,subject_11_gopro_seg_1.avi,3187,3197,NoGrip,NoGrip,NoGrip,NoGrip,0.33,3178,3188,0
Grasp03612,subject 11,index finger extension,cooking,subject_11_gopro_seg_1.avi,3206,4467,Palm,Power,3-5,Add,42.03,3197,4456,0
Grasp03613,subject 11,precision disk,cooking,subject_11_gopro_seg_1.avi,4759,4814,Pad,Precision,2-5,Abd,1.83,4748,4797,0
Grasp03614,subject 11,palmar pinch,cooking,subject_11_gopro_seg_1.avi,4819,4858,Pad,Precision,2,Abd,1.3,4802,4841,1
Grasp03615,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_1.avi,4859,4940,Pad,Precision,2-5,Abd,2.7,4842,4923,2
Grasp03616,subject 11,precision disk,cooking,subject_11_gopro_seg_1.avi,4944,5080,Pad,Precision,2-5,Abd,4.53,4927,5064,0
Grasp03617,subject 11,palmar pinch,cooking,subject_11_gopro_seg_1.avi,5105,5117,Pad,Precision,2,Abd,0.4,5089,5101,0
Grasp03618,subject 11,palmar pinch,cooking,subject_11_gopro_seg_1.avi,5128,5140,Pad,Precision,2,Abd,0.4,5112,5124,0
Grasp03619,subject 11,adduction grip,cooking,subject_11_gopro_seg_1.avi,5146,5188,Side,Intermediate,3,Abd,1.4,5130,5172,0
Grasp03620,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_1.avi,5193,5213,Pad,Precision,2-5,Abd,0.67,5177,5197,0
Grasp03621,subject 11,lateral,cooking,subject_11_gopro_seg_1.avi,5220,5317,Side,Intermediate,2-5,Add,3.23,5204,5301,0
Grasp03622,subject 11,lateral tripod,cooking,subject_11_gopro_seg_1.avi,5326,5411,Side,Intermediate,3,Add,2.83,5310,5392,0
Grasp03623,subject 11,lateral,cooking,subject_11_gopro_seg_1.avi,5730,5770,Side,Intermediate,2-5,Add,1.33,5713,5753,0
Grasp03624,subject 11,prismatic 2 finger,cooking,subject_11_gopro_seg_1.avi,5804,5944,Pad,Precision,2-3,Abd,4.67,5789,5930,0
Grasp03625,subject 11,stick,cooking,subject_11_gopro_seg_1.avi,5945,6009,Side,Intermediate,2,Add,2.13,5931,5995,1
Grasp03626,subject 11,index finger extension,cooking,subject_11_gopro_seg_1.avi,6010,6036,Palm,Power,3-5,Add,0.87,5996,6019,2
Grasp03627,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_1.avi,6048,6059,Pad,Precision,2-5,Abd,0.37,6031,6042,0
Grasp03628,subject 11,index finger extension,cooking,subject_11_gopro_seg_1.avi,6061,6090,Palm,Power,3-5,Add,0.97,6044,6073,1
Grasp03629,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_1.avi,6692,6756,Pad,Precision,2-5,Abd,2.13,6675,6739,0
Grasp03630,subject 11,large diameter,cooking,subject_11_gopro_seg_1.avi,6757,7191,Palm,Power,2-5,Abd,14.47,6740,7174,0
Grasp03631,subject 11,adducted thumb,cooking,subject_11_gopro_seg_1.avi,7366,7606,Palm,Power,2-5,Add,8,7349,7589,0
Grasp03632,subject 11,precision sphere,cooking,subject_11_gopro_seg_1.avi,7639,7689,Pad,Precision,2-5,Abd,1.67,7622,7673,0
Grasp03633,subject 11,precision sphere,cooking,subject_11_gopro_seg_1.avi,7763,7823,Pad,Precision,2-5,Abd,2,7747,7807,0
Grasp03634,subject 11,precision sphere,cooking,subject_11_gopro_seg_1.avi,7856,7911,Pad,Precision,2-5,Abd,1.83,7841,7896,0
Grasp03635,subject 11,precision sphere,cooking,subject_11_gopro_seg_1.avi,7932,7992,Pad,Precision,2-5,Abd,2,7917,7973,0
Grasp03636,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_1.avi,8151,8168,Pad,Precision,2-5,Abd,0.57,8127,8144,0
Grasp03637,subject 11,index finger extension,cooking,subject_11_gopro_seg_1.avi,8170,8975,Palm,Power,3-5,Add,26.83,8146,8939,1
Grasp03638,subject 11,palmar pinch,cooking,subject_11_gopro_seg_1.avi,9008,9074,Pad,Precision,2,Abd,2.2,8974,9040,0
Grasp03639,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_1.avi,9259,9275,Pad,Precision,2-5,Abd,0.53,9225,9241,0
Grasp03640,subject 11,index finger extension,cooking,subject_11_gopro_seg_1.avi,9277,10210,Palm,Power,3-5,Add,31.1,9243,10176,1
Grasp03641,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_1.avi,10569,10584,Pad,Precision,2-5,Abd,0.5,10496,10511,0
Grasp03642,subject 11,index finger extension,cooking,subject_11_gopro_seg_1.avi,10587,10771,Palm,Power,3-5,Add,6.13,10514,10698,1
Grasp03643,subject 11,quadpod,cooking,subject_11_gopro_seg_1.avi,10821,10857,Pad,Precision,2-4,Abd,1.2,10742,10778,0
Grasp03644,subject 11,power sphere,cooking,subject_11_gopro_seg_1.avi,10861,11020,Palm,Power,2-5,Abd,5.3,10782,10941,1
Grasp03645,subject 11,sphere 4 finger,cooking,subject_11_gopro_seg_1.avi,11021,11094,Pad,Power,2,Abd,2.43,10942,11015,2
Grasp03646,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_1.avi,11127,11151,Pad,Precision,2-5,Abd,0.8,11048,11072,0
Grasp03647,subject 11,index finger extension,cooking,subject_11_gopro_seg_1.avi,11153,11402,Palm,Power,3-5,Add,8.3,11074,11321,1
Grasp03648,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_1.avi,11431,11529,Pad,Precision,2-5,Abd,3.27,11346,11427,0
Grasp03649,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_1.avi,11670,11689,Pad,Precision,2-5,Abd,0.63,11555,11574,0
Grasp03650,subject 11,index finger extension,cooking,subject_11_gopro_seg_1.avi,11692,12258,Palm,Power,3-5,Add,18.87,11577,12144,1
Grasp03651,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_1.avi,12275,12381,Pad,Precision,2-5,Abd,3.53,12161,12252,0
Grasp03652,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_1.avi,12496,12511,Pad,Precision,2-5,Abd,0.5,12354,12369,0
Grasp03653,subject 11,index finger extension,cooking,subject_11_gopro_seg_1.avi,12512,12826,Palm,Power,3-5,Add,10.47,12370,12680,1
Grasp03654,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_1.avi,12827,12858,Pad,Precision,2-5,Abd,1.03,12681,12713,2
Grasp03655,subject 11,tripod,cooking,subject_11_gopro_seg_1.avi,12867,13090,Pad,Precision,2-3,Abd,7.43,12719,12931,0
Grasp03656,subject 11,quadpod,cooking,subject_11_gopro_seg_1.avi,13107,13303,Pad,Precision,2-4,Abd,6.53,12950,13145,0
Grasp03657,subject 11,tripod,cooking,subject_11_gopro_seg_1.avi,13309,13480,Pad,Precision,2-3,Abd,5.7,13149,13316,0
Grasp03658,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_1.avi,13487,13704,Pad,Precision,2-5,Abd,7.23,13323,13535,0
Grasp03659,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_1.avi,13835,13858,Pad,Precision,2-5,Abd,0.77,13658,13681,0
Grasp03660,subject 11,index finger extension,cooking,subject_11_gopro_seg_1.avi,13859,15330,Palm,Power,3-5,Add,49.03,13682,15155,1
Grasp03661,subject 11,palmar pinch,cooking,subject_11_gopro_seg_1.avi,15341,15441,Pad,Precision,2,Abd,3.33,15166,15266,0
Grasp03662,subject 11,palmar pinch,cooking,subject_11_gopro_seg_1.avi,15456,15546,Pad,Precision,2,Abd,3,15281,15375,0
Grasp03663,subject 11,palmar pinch,cooking,subject_11_gopro_seg_1.avi,15576,15649,Pad,Precision,2,Abd,2.43,15405,15474,0
Grasp03664,subject 11,index finger extension,cooking,subject_11_gopro_seg_1.avi,15675,16472,Palm,Power,3-5,Add,26.57,15502,16294,0
Grasp03665,subject 11,index finger extension,cooking,subject_11_gopro_seg_1.avi,16879,18030,Palm,Power,3-5,Add,38.37,16705,17836,0
Grasp03666,subject 11,extension type,cooking,subject_11_gopro_seg_2.avi,65,165,Pad,Power,2-4,Abd,3.33,74,169,0
Grasp03667,subject 11,adduction grip,cooking,subject_11_gopro_seg_2.avi,267,336,Side,Intermediate,3,Abd,2.3,271,340,0
Grasp03668,subject 11,precision disk,cooking,subject_11_gopro_seg_2.avi,451,552,Pad,Precision,2-5,Abd,3.37,454,549,0
Grasp03669,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_2.avi,569,620,Pad,Precision,2-5,Abd,1.7,566,617,0
Grasp03670,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_2.avi,627,676,Pad,Precision,2-5,Abd,1.63,624,673,0
Grasp03671,subject 11,light tool,cooking,subject_11_gopro_seg_2.avi,797,897,Palm,Power,2-5,Add,3.33,794,893,0
Grasp03672,subject 11,quadpod,cooking,subject_11_gopro_seg_2.avi,907,950,Pad,Precision,2-4,Abd,1.43,903,947,0
Grasp03673,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_2.avi,991,1150,Pad,Precision,2-5,Abd,5.3,988,1148,0
Grasp03674,subject 11,tripod,cooking,subject_11_gopro_seg_2.avi,1159,1262,Pad,Precision,2-3,Abd,3.43,1157,1258,0
Grasp03675,subject 11,light tool,cooking,subject_11_gopro_seg_2.avi,1264,1352,Palm,Power,2-5,Add,2.93,1260,1348,0
Grasp03676,subject 11,precision sphere,cooking,subject_11_gopro_seg_2.avi,1379,1602,Pad,Precision,2-5,Abd,7.43,1378,1601,0
Grasp03677,subject 11,writing tripod,cooking,subject_11_gopro_seg_2.avi,1668,2317,Side,Precision,3,Abd,21.63,1667,2316,0
Grasp03678,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_2.avi,2332,2350,Pad,Precision,2-5,Abd,0.6,2325,2345,1
Grasp03679,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_2.avi,2382,2570,Pad,Precision,2-5,Abd,6.27,2377,2567,0
Grasp03680,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_2.avi,2595,2631,Pad,Precision,2-5,Abd,1.2,2593,2629,0
Grasp03681,subject 11,index finger extension,cooking,subject_11_gopro_seg_2.avi,2632,2881,Palm,Power,3-5,Add,8.3,2630,2879,1
Grasp03682,subject 11,writing tripod,cooking,subject_11_gopro_seg_2.avi,2905,4369,Side,Precision,3,Abd,48.8,2903,4367,2
Grasp03683,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_2.avi,4397,4710,Pad,Precision,2-5,Abd,10.43,4395,4708,0
Grasp03684,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_2.avi,4794,4815,Pad,Precision,2-5,Abd,0.7,4792,4814,0
Grasp03685,subject 11,writing tripod,cooking,subject_11_gopro_seg_2.avi,4820,6047,Side,Precision,3,Abd,40.9,4819,6048,1
Grasp03686,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_2.avi,6067,6167,Pad,Precision,2-5,Abd,3.33,6068,6168,0
Grasp03687,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_2.avi,6199,6231,Pad,Precision,2-5,Abd,1.07,6200,6232,0
Grasp03688,subject 11,writing tripod,cooking,subject_11_gopro_seg_2.avi,6246,6431,Side,Precision,3,Abd,6.17,6247,6432,1
Grasp03689,subject 11,lateral tripod,cooking,subject_11_gopro_seg_2.avi,6432,6479,Side,Intermediate,3,Add,1.57,6433,6480,2
Grasp03690,subject 11,palmar pinch,cooking,subject_11_gopro_seg_2.avi,6647,6670,Pad,Precision,2,Abd,0.77,6648,6671,0
Grasp03691,subject 11,stick,cooking,subject_11_gopro_seg_2.avi,6712,6751,Side,Intermediate,2,Add,1.3,6713,6752,1
Grasp03692,subject 11,index finger extension,cooking,subject_11_gopro_seg_2.avi,6752,6825,Palm,Power,3-5,Add,2.43,6753,6826,2
Grasp03693,subject 11,adduction grip,cooking,subject_11_gopro_seg_2.avi,6863,6919,Side,Intermediate,3,Abd,1.87,6869,6921,0
Grasp03694,subject 11,index finger extension,cooking,subject_11_gopro_seg_2.avi,6920,6958,Palm,Power,3-5,Add,1.27,6922,6960,1
Grasp03695,subject 11,quadpod,cooking,subject_11_gopro_seg_2.avi,6991,7034,Pad,Precision,2-4,Abd,1.43,6993,7036,0
Grasp03696,subject 11,precision disk,cooking,subject_11_gopro_seg_2.avi,7242,7379,Pad,Precision,2-5,Abd,4.57,7244,7381,0
Grasp03697,subject 11,extension type,cooking,subject_11_gopro_seg_2.avi,7556,7576,Pad,Power,2-4,Abd,0.67,7558,7579,0
Grasp03698,subject 11,palmar pinch,cooking,subject_11_gopro_seg_2.avi,7641,7762,Pad,Precision,2,Abd,4.03,7644,7765,0
Grasp03699,subject 11,precision sphere,cooking,subject_11_gopro_seg_2.avi,7911,8020,Pad,Precision,2-5,Abd,3.63,7914,8023,0
Grasp03700,subject 11,precision sphere,cooking,subject_11_gopro_seg_2.avi,8128,8215,Pad,Precision,2-5,Abd,2.9,8125,8218,0
Grasp03701,subject 11,tripod,cooking,subject_11_gopro_seg_2.avi,8282,8361,Pad,Precision,2-3,Abd,2.63,8275,8354,0
Grasp03702,subject 11,prismatic 2 finger,cooking,subject_11_gopro_seg_2.avi,8431,8468,Pad,Precision,2-3,Abd,1.23,8424,8462,0
Grasp03703,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_2.avi,8494,8522,Pad,Precision,2-5,Abd,0.93,8489,8517,0
Grasp03704,subject 11,precision disk,cooking,subject_11_gopro_seg_2.avi,8527,8600,Pad,Precision,2-5,Abd,2.43,8522,8595,1
Grasp03705,subject 11,extension type,cooking,subject_11_gopro_seg_2.avi,8693,8713,Pad,Power,2-4,Abd,0.67,8683,8703,2
Grasp03706,subject 11,precision sphere,cooking,subject_11_gopro_seg_2.avi,8719,8800,Pad,Precision,2-5,Abd,2.7,8709,8792,3
Grasp03707,subject 11,extension type,cooking,subject_11_gopro_seg_2.avi,8812,8834,Pad,Power,2-4,Abd,0.73,8804,8824,0
Grasp03708,subject 11,prismatic 3 finger,cooking,subject_11_gopro_seg_2.avi,8844,8872,Pad,Precision,2-4,Abd,0.93,8834,8862,0
Grasp03709,subject 11,extension type,cooking,subject_11_gopro_seg_2.avi,8879,8921,Pad,Power,2-4,Abd,1.4,8869,8911,0
Grasp03710,subject 11,extension type,cooking,subject_11_gopro_seg_2.avi,8942,8988,Pad,Power,2-4,Abd,1.53,8932,8978,0
Grasp03711,subject 11,extension type,cooking,subject_11_gopro_seg_2.avi,8999,9039,Pad,Power,2-4,Abd,1.33,8989,9029,0
Grasp03712,subject 11,extension type,cooking,subject_11_gopro_seg_2.avi,9061,9097,Pad,Power,2-4,Abd,1.2,9051,9087,0
Grasp03713,subject 11,extension type,cooking,subject_11_gopro_seg_2.avi,9135,9175,Pad,Power,2-4,Abd,1.33,9127,9167,0
Grasp03714,subject 11,extension type,cooking,subject_11_gopro_seg_2.avi,9320,9396,Pad,Power,2-4,Abd,2.53,9312,9388,0
Grasp03715,subject 11,precision sphere,cooking,subject_11_gopro_seg_2.avi,9422,9452,Pad,Precision,2-5,Abd,1,9414,9444,0
Grasp03716,subject 11,power sphere,cooking,subject_11_gopro_seg_2.avi,9453,9562,Palm,Power,2-5,Abd,3.63,9445,9554,1
Grasp03717,subject 11,lateral,cooking,subject_11_gopro_seg_2.avi,9572,9603,Side,Intermediate,2-5,Add,1.03,9564,9595,0
Grasp03718,subject 11,extension type,cooking,subject_11_gopro_seg_2.avi,9609,9615,Pad,Power,2-4,Abd,0.2,9601,9607,0
Grasp03719,subject 11,extension type,cooking,subject_11_gopro_seg_2.avi,9648,9706,Pad,Power,2-4,Abd,1.93,9640,9698,1
Grasp03720,subject 11,extension type,cooking,subject_11_gopro_seg_2.avi,9887,9976,Pad,Power,2-4,Abd,2.97,9879,9968,2
Grasp03721,subject 11,precision disk,cooking,subject_11_gopro_seg_2.avi,10001,10029,Pad,Precision,2-5,Abd,0.93,9993,10021,0
Grasp03722,subject 11,lateral,cooking,subject_11_gopro_seg_2.avi,10053,10072,Side,Intermediate,2-5,Add,0.63,10045,10064,1
Grasp03723,subject 11,precision disk,cooking,subject_11_gopro_seg_2.avi,10082,10119,Pad,Precision,2-5,Abd,1.23,10074,10111,2
Grasp03724,subject 11,power sphere,cooking,subject_11_gopro_seg_2.avi,10122,10172,Palm,Power,2-5,Abd,1.67,10114,10164,3
Grasp03725,subject 11,precision sphere,cooking,subject_11_gopro_seg_2.avi,10173,11342,Pad,Precision,2-5,Abd,38.97,10165,11321,4
Grasp03726,subject 11,prismatic 3 finger,cooking,subject_11_gopro_seg_2.avi,11366,11406,Pad,Precision,2-4,Abd,1.33,11345,11385,0
Grasp03727,subject 11,extension type,cooking,subject_11_gopro_seg_2.avi,11540,11646,Pad,Power,2-4,Abd,3.53,11519,11625,0
Grasp03728,subject 11,lateral tripod,cooking,subject_11_gopro_seg_2.avi,12052,12070,Side,Intermediate,3,Add,0.6,12020,12038,0
Grasp03729,subject 11,extension type,cooking,subject_11_gopro_seg_2.avi,12258,12290,Pad,Power,2-4,Abd,1.07,12226,12258,0
Grasp03730,subject 11,extension type,cooking,subject_11_gopro_seg_2.avi,12313,12393,Pad,Power,2-4,Abd,2.67,12281,12361,1
Grasp03731,subject 11,extension type,cooking,subject_11_gopro_seg_2.avi,12437,12498,Pad,Power,2-4,Abd,2.03,12405,12466,0
Grasp03732,subject 11,prismatic 2 finger,cooking,subject_11_gopro_seg_2.avi,12757,12779,Pad,Precision,2-3,Abd,0.73,12725,12747,0
Grasp03733,subject 11,precision sphere,cooking,subject_11_gopro_seg_2.avi,12783,12848,Pad,Precision,2-5,Abd,2.17,12751,12816,0
Grasp03734,subject 11,precision sphere,cooking,subject_11_gopro_seg_2.avi,13069,13099,Pad,Precision,2-5,Abd,1,13033,13063,1
Grasp03735,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_2.avi,13103,13151,Pad,Precision,2-5,Abd,1.6,13067,13115,2
Grasp03736,subject 11,precision sphere,cooking,subject_11_gopro_seg_2.avi,13157,13247,Pad,Precision,2-5,Abd,3,13121,13211,3
Grasp03737,subject 11,prismatic 3 finger,cooking,subject_11_gopro_seg_2.avi,13251,13285,Pad,Precision,2-4,Abd,1.13,13215,13249,4
Grasp03738,subject 11,precision sphere,cooking,subject_11_gopro_seg_2.avi,13300,13366,Pad,Precision,2-5,Abd,2.2,13264,13330,5
Grasp03739,subject 11,prismatic 3 finger,cooking,subject_11_gopro_seg_2.avi,13367,13398,Pad,Precision,2-4,Abd,1.03,13331,13362,6
Grasp03740,subject 11,precision sphere,cooking,subject_11_gopro_seg_2.avi,13406,13435,Pad,Precision,2-5,Abd,0.97,13370,13399,7
Grasp03741,subject 11,prismatic 3 finger,cooking,subject_11_gopro_seg_2.avi,13461,13494,Pad,Precision,2-4,Abd,1.1,13421,13455,0
Grasp03742,subject 11,prismatic 3 finger,cooking,subject_11_gopro_seg_2.avi,13559,13580,Pad,Precision,2-4,Abd,0.7,13520,13541,0
Grasp03743,subject 11,prismatic 3 finger,cooking,subject_11_gopro_seg_2.avi,13590,13601,Pad,Precision,2-4,Abd,0.37,13551,13562,0
Grasp03744,subject 11,prismatic 2 finger,cooking,subject_11_gopro_seg_2.avi,13634,13739,Pad,Precision,2-3,Abd,3.5,13595,13699,1
Grasp03745,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_2.avi,13759,13773,Pad,Precision,2-5,Abd,0.47,13719,13733,0
Grasp03746,subject 11,prismatic 4 finger,cooking,subject_11_gopro_seg_2.avi,13842,13864,Pad,Precision,2-5,Abd,0.73,13803,13825,1
Grasp03747,subject 11,index finger extension,cooking,subject_11_gopro_seg_2.avi,13865,13889,Palm,Power,3-5,Add,0.8,13826,13850,2
